tid	text	admiration	amusement	anger	annoyance	approval	boredom	calmness	caring	courage	curiosity	desire	despair	disappointment	disapproval	disgust	doubt	embarrassment	envy	excitement	faith	fear	frustration	gratitude	greed	grief	guilt	indifference	joy	love	nervousness	nostalgia	optimism	pain	pride	relief	sadness	surprise	trust
121168	Do Japs have an aristocracy and society and all that kind of thing?"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121317	But, Muse, may I demand, Why these of all the rest, (As mighty Albion’s eld’st) most active are and strong?	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121384	He had the curiosity to look up his early paper on Landor in the _Massachusetts Quarterly_,[95] in which he remarks he found one good sentence and one other that he could not understand.	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121446	We are desirous of knowing the etymological construction of our language, and therefore seek exact information from cognate idioms.]	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121483	Lilias looked at him too with much astonishment and a good deal of curiosity.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
121572	Do you suppose Miss Davis is a sort of shadowy cousin to me?” asked Babs.	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121683	Seek a little more information, and if it proves to be as you suspect, I shall be one of the first to punish her offence.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
121709	Or do you suppose that Mrs. Brooks is ordering it just to trim her nightgown with it?”	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121730	He loved me; he grieved my soul: now the love and the grief are past; He is gone with his eager learning, his sadness and his mirth, His hope and his fond desire.	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0
121775	What underhanded game did you play to get the part away from Patty Fairfield?"	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122177	Bob had never seen this wonder before and was deeply interested in it.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122196	IT may have occurred to some reader to ask, What is this company whose name so often appears upon these pages?	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122215	transported with too hot a curiosity to impugn this Art, Will we (saith he) prove that the vertue of all the Stars is but even one?	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122229	Some of the volunteers crowded around the incomers, eagerly inquiring for news of the enemy.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122300	They went back, and took up the thread of this history, whatever it might be, where they had dropped it twenty years ago; and with a thrill of deeper interest, wondered and inquired how this influence would affect their children.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122472	Do thou tell me, adorable one, inflated as they are by virtue of their prowess, how can I stand them in fight?"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122760	Has the Western Union an office in the other world now, that dead men may send telegrams?"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122812	said the man, eyeing him curiously, "um, ay, I've read of 'em.	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122884	Why is it, we asked each other, as we smoked our pipes and strolled, my friend and I;--why is it that Italian beauty does not leave the spirit so untroubled as an Alpine scene?	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123068	I mean by that, sir, because of the mission now being carried out, have any fighter pilots been transferred to torpedo or scout-bomber or dive-bomber squadrons, since the force put to sea?"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123258	A contest for the custody of a child rarely fails to excite interest, and in this case it was greatly enhanced by the social position and financial standing of the litigants.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123327	Griselda, eager though she was, could not help standing still a moment to admire the effect.	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123665	Do you think that those who have entered upon the path of inquiry will long submit to be fettered by the pages of dead languages?	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123858	In wonder, sir, That the king's merry confessor should own So rare a skill in the romancer's art.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0
124146	This event enlarged the region for settlement, and created an intense desire for information respecting the new countries.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124362	It would be interesting to inquire whether the Canadians would be better off by themselves than they are at present, supposing always that the new theories are likely to prevail, in case of war.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124395	But tell me tidings of the most Holy Graal, that you reconquered, is it still in the holy chapel that was King Fisherman's?"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124458	And Mrs. Fry withdrew, puzzled and wondering much, but with her lips tightly set over the secret she must and would help to preserve.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
124498	I wanted to find out exactly what he was kicking about, anyway.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124550	I want to see the man that gets in front of me to-night and looks crooked.	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124593	His eyes were staring eagerly and greedily at the closed iron box which old Captain Jules was guarding.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124874	She watched him curiously, not his hands, now, but his lean, intent face, striving to penetrate that masculine mask, trying to understand.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124902	do thou tell me what feat thou hast performed in his presence or before the public that thou meritest from him such grace?	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124909	Early in the night the first baby blue fox said to the second, "Who are the snow ghosts the ghosts of?"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124921	She said in a simple, wondering kind of a way, “Why, the Hamilton house is next neighbour unto the King’s, I suppose?”	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125016	The young lady, in her Puritan simplicity, inquired: "Is card-playing a common practice here?"	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125120	And he saw their hungry eyes fixed on the sacred body that he bore.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125153	Loop up her tresses Escaped from the comb, Her fair auburn tresses; Whilst wonderment guesses Where was her home?	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125196	As yet he had not discovered them but his eyes, grown fiercer and more impatient, were never at rest.	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125396	Look here--we'll fish and net, and preserve in spirits, and you'll be surprised how much interest you will find in it combined with healthy exercise."	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
125520	And they’ll all say, ‘Where’s the apples?’ For nobody ever saw such red little apples anywhere.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
125547	She was infinitely more interesting, if something colder and harder, than she had been in the old days.	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125641	She was, however, immensely interested in the beauty and romance of Florence.	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125719	Imagination had run high as to the contents of the fairy casket, and there was a great rush when it was announced that any of the men to whom wages were due might take what they fancied.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125744	How did the coats of the soldiers you have seen differ in colour from those of the dandelions?	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125958	It at once puts a stop to all doubts or discussions, pointing out so exactly what people ought to believe, that they have no further trouble on the subject.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
126319	It is quite true, so it does not matter what makes me think it!"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
126916	And the Indian stands mute, inarticulate, unable to express his confused amazement at this bizarre and ever-changing exhibition.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
127623	For this faith is his life, his righteousness and his salvation: it saves him and makes him acceptable, and bestows upon him all things that are Christ's, as has been said above, and as Paul asserts in Gal.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
128254	One symptom of this changed attitude is a blind worship of power for its own sake.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
128730	that authoritative tone becomes you excellently well," he said, with a sneer; "the noble blood that you inherit from your mother shows itself now.	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
129220	Those are my ostensible prayers; there is another that I keep for myself alone.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130129	Every one in time meets with death and hence there is nothing to be sorry for me.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
131454	He held up his right hand with the action of authority which had awed her childhood.	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
132811	I feel a longing to fly, to swim, to bark, to bellow, to howl.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133355	She wished again for the flashlight that she had forgotten and left at school.	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133495	We aspire to transport ourselves into that state, even if it costs us some sacrifices.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133704	I would have liked to possess very much; that I might make him the owner of it all.	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133885	I wish we could train a tommycod to go down and bring up one piece of gold at a time.”	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133938	I must, at any cost, have the horizon stretching out as far as the eye can see, and skies to dream about.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
134068	I wished to regain what I had lost, so I stayed to supper, and afterwards, with better luck, won back my money.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134259	He wished Mr. Durance could behold it now and have such a breastful.	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134283	Some day, my darling, when the crystal cup Of Beauty shattered lies, and spilled its wine; When Pleasure’s urn denies your lips one sup, And you drink deep of Disappointment’s brine, You’ll wish for me.	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
134334	It goes in erratic flashes to the wall of trees and then soars over the parapet, hope at large.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
134380	We’re hoping every day that the Marquis of La Romana or General Palafox will swoop down on them and slit their weasands.	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
134476	He that wisheth (to obtain) wealth, seeketh for a large share of virtue to crown his wish with success.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134600	I want to see Dr. Hemingway next to you of all Springvale."	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134632	Now life is all that we covet; that this automaton of flesh should, with joints and springs in order, perform its functions, that this dwelling of the soul should be capable of containing its dweller.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134670	Mary passionately longed to bring about peace between her husband’s country and France.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134719	Statistics--Roads and Accommodations--Chapel and Sunday School--Big Farms and Great Resources--A Variety of Products--Long Hoped for Results	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134811	At once a burning hope that I, alone and unassisted, might bring to light the treasure of the Bonny Lass seethed in my veins.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
135055	It’s wicked, but I do hope you hurt him, just because I had to strike you.”	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0
135185	They had, he said, stolen his own son twelve months before, and eaten him, and he wanted his revenge.	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
135311	I hope he will come in before I leave because I want to see him.”	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
135359	I only want to see him asleep, through the window, any way, once.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
135391	She desires the good will of the world, and is willing to do much to win it.	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135410	Page 101, "you you" changed to "see you" (he wants to see you)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135497	I fancied that there was response enough to what seems to have shown in spite of me to warrant the dream that if ever a time came--!'	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
135694	I desire to be taken under the patronage of him I fear.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135789	He was sexed, he was hungry, he was vicious, he slept and ate, he bred consciously, carrying on the eager shout within his being for more, more of life.	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135804	She wants a big mustard plaster and a fire up in her room, and I don't know which to do fust.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135860	I long to realise them, that I may more really feel them to be deserved.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135870	To return to the scene of his lonely adventure had by now become a consuming desire.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
135891	Here is the opportunity I was longing for," she said with a contemptuous smile.	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136035	He, wanted glory, uninterrupted glory, for France as well as for himself.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
136120	I hope I lose that mum-money, and, if you'll trust me, I'll do my level best to make myself lose it."	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
136143	La Salle at La Chine dreamed of a western passage to China, and nursed vague schemes of western discovery.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136473	strong in will To strive, to seek, to find, and not to yield,	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
136483	He had set his heart upon the prize, and he would allow nothing to stand in his way.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136763	As they were drinking ale and wine Within kyng Estmeres halle:[431] 10 When will ye marry a wyfe, brothèr, A wyfe to glad us all?	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136814	If we succeed, then I shall regain my own, and shall turn the tables on the Kerrs, and will rebuild Glen Cairn twice as strong as before.	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
136818	Well, I'd like to get you spoilt good fur your pop--that's what I'd like to do!"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136898	I hoped once that I might rouse the public conscience and give my whole life to reducing the total of human misery....	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
137012	His anxious longing was mingled with regret for the lost opportunity of seeing Selene and alarm at the Emperor’s prolonged absence.	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
137119	I'd give something, though, to see my little maiden in her gay stomacher and fardingale, with jewel-studded coif, and lace ruff, go rustling into court, all abloom with her youth and beauty, the envy of everybody in the place."	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
137152	But Asal the King came to the harbour-mouth and spoke with the heroes, for he was desirous to see those who had done the great deeds that he had heard of.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
137175	Her desire, her ambition, her mania, however, to enter into English social circles was paramount to all other considerations.	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
137191	He longed to go into the hospitals and follow the great teachers of Europe, but lacked the means.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
137472	He dreamed of recruiting his army up to a force of 50,000 men at some happy future date, and of delivering a stroke with superior numbers which should destroy the French hold on Catalonia.	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
137478	Should another bird fly on to the rock and alight, in his opinion, too near it, he immediately advances towards him, shaking his wings, and uttering a low, grunting note which is full of intention.	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
137551	Fondly desiring to partake of these blessed privileges, they besought their Master to show them the way.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
137815	The Doctor desires that all means of self-harm may be kept out of her way.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138091	He desires power, office, and emolument--rewards for his henchmen before they desert him; but I believe he'd go--or get--no farther, and the country is strong enough to stand a quack or two; while, if we lose you--"	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138209	If you were going to get licked I'd just _want_ to do something so I could get licked too.	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138210	I shall become a little iceberg, for the sake of floating down to melt off Martinique!"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138216	He desired that if the scheme were put into execution it might be by some one else; for, extraordinary as it was, he was not absolutely certain of its success.	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
138286	So I was thinking, Uncle Cliff--I was _wishing_ that--we--you and I, maybe--could have a little shopping expedition to-morrow morning and--"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
138919	No words can fairly picture the utter cheerlessness of a wintry dawn at sea.	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139315	The rugged, angular character which appreciates force better than harmony, the strong intellect which delights in forethought and calculation, the less impressibility, reaching stolidity in the uneducated, are its well-known traits.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139598	I have had no few worries in my time, but I don't like trifling with legal matters, it brings bad luck.	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140520	Suddenly I heard her give a bound, then the sound of a heavy lid falling and then, after a minute or two of complete silence, the soft pat-pat of her slippered feet descending the stair.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
140965	An enormous pair of spectacles, with round black-rimmed glasses, lent a comical expression to the grave face of the worthy man of science.	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142206	He credited her with an honest scorn for sentimentality; she would make no effort to glorify him for an act that was so obviously a part of their unsentimental compact.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
143031	Next appeared the Prince of Kesh himself, a short, stout, broad-shouldered young man, thick-featured, heavy-faced, and having large, rolling eyes.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144302	It is not so much the idleness, then, as the attempt to overcome its irksomeness, that makes this condition painful.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
144430	There ensued a painful and embarrassed pause, till Major Melville, looking upon Waverley with much compassion, and often consulting a paper or memorandum which he held in his hand, requested to know his name.	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
144571	Simulating great anger (he was funniest when he pretended gruffness) his mustache bristled, his eyes glared, his chest stuck out, and he marched up to me, his cue banging on the floor to emphasize each word:	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
